Agency,City,State,NTD ID,Organization Type,Reporter Type,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Mode,Type of Service,Mode VOMS,Major Mechanical Failures,Major Mechanical Failures Questionable,Other Mechanical Failures,Other Mechanical Failures Questionable,Total Mechanical Failures,Total Mechanical Failures Questionable,Vehicle/Passenger Car Miles,Vehicle/Passenger Car Miles Questionable,Vehicle/Passenger Car Revenue Miles,Vehicle/Passenger Car Revenue Miles Questionable,Train Miles,Train Miles Questionable,Train Revenue Miles,Train Revenue Miles Questionable
"City of Winston Salem, dba: Winston-Salem Transit Authority",Winston Salem,NC,40012,Public Agency or Authority of Transit Service,Full Reporter,96670,"Winston-Salem, NC","420,924",58,DR,DO,28,52,,21,,73,,"1,088,851",,"983,996",,0,,0,
Greater Bridgeport Transit Authority,Bridgeport,CT,10050,Public Agency or Authority of Transit Service,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",58,DR,PT,19,41,,11,,52,,"490,843",,"439,935",,0,,0,
Kings County Area Public Transit Agency,Hanford,CA,90200,Public Agency or Authority of Transit Service,Full Reporter,36703,"Hanford, CA","66,638",58,MB,PT,17,34,,15,,49,,"759,651",,"747,231",,0,,0,
Norwalk Transit District,Norwalk,CT,10057,Public Agency or Authority of Transit Service,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",57,DR,PT,8,0,,2,,2,,"141,729",,"114,020",,0,,0,
San Bernardino County Transportation Authority,San Bernardino,CA,90302,COG or Other Planning Agency,Full Reporter,75340,"Riverside--San Bernardino, CA","2,276,703",57,VP,PT,57,4,,0,,4,,"1,197,021",,"1,197,021",,0,,0,
"Somerset County, dba: Somerset County Transportation",Somerville,NJ,20209,County or Local Government Unit or Department of Transportation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",57,DR,DO,47,42,,26,,68,,"663,937",,"500,653",,0,,0,
"City of Kenosha, dba: Kenosha Area Transit",Kenosha,WI,50003,County or Local Government Unit or Department of Transportation,Full Reporter,44506,"Kenosha, WI","125,865",57,MB,DO,41,44,,80,,124,,"920,285",,"817,940",,0,,0,
Alternativa de Transporte Integrado -ATI,San Juan,PR,40094,Government Unit or Department of Transportation,Full Reporter,79093,"San Juan, PR","1,844,410",57,HR,PT,32,93,,514,,607,,"1,840,197",,"1,744,449",,"613,555",,"585,065",
Norwalk Transit District,Norwalk,CT,10057,Public Agency or Authority of Transit Service,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",57,DR,DO,25,0,,12,,12,,"359,130",,"255,974",,0,,0,
Alternativa de Transporte Integrado -ATI,San Juan,PR,40094,Government Unit or Department of Transportation,Full Reporter,79093,"San Juan, PR","1,844,410",57,MB,PT,24,179,,84,,263,,"1,140,776",,"923,900",,0,,0,
Norwalk Transit District,Norwalk,CT,10057,Public Agency or Authority of Transit Service,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",57,MB,DO,24,37,,147,,184,,"832,333",,"778,369",,0,,0,
"City of Kenosha, dba: Kenosha Area Transit",Kenosha,WI,50003,County or Local Government Unit or Department of Transportation,Full Reporter,44506,"Kenosha, WI","125,865",57,DR,PT,15,4,,11,,15,,"177,086",,"154,137",,0,,0,
"Somerset County, dba: Somerset County Transportation",Somerville,NJ,20209,County or Local Government Unit or Department of Transportation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",57,MB,DO,10,12,,9,,21,,"351,253",,"310,963",,0,,0,
Alternativa de Transporte Integrado -ATI,San Juan,PR,40094,Government Unit or Department of Transportation,Full Reporter,79093,"San Juan, PR","1,844,410",57,DR,PT,1,0,,0,,0,,"1,411",,268,,0,,0,
"City of Kenosha, dba: Kenosha Area Transit",Kenosha,WI,50003,County or Local Government Unit or Department of Transportation,Full Reporter,44506,"Kenosha, WI","125,865",57,SR,DO,1,1,,6,,7,,"16,675",,"16,506",,"16,675",,"16,506",
South Bend Public Transportation Corporation,South Bend,IN,50052,Public Agency or Authority of Transit Service,Full Reporter,83116,"South Bend, IN--MI","278,921",56,MB,DO,42,141,,129,,270,,"1,406,576",,"1,278,850",,0,,0,
Saginaw Transit Authority Regional Service,Saginaw,MI,50039,Public Agency or Authority of Transit Service,Full Reporter,77149,"Saginaw, MI","116,058",56,DR,DO,28,2,,0,,2,,"299,162",,"277,518",,0,,0,
Saginaw Transit Authority Regional Service,Saginaw,MI,50039,Public Agency or Authority of Transit Service,Full Reporter,77149,"Saginaw, MI","116,058",56,MB,DO,28,18,,32,,50,,"646,461",,"629,965",,0,,0,
South Bend Public Transportation Corporation,South Bend,IN,50052,Public Agency or Authority of Transit Service,Full Reporter,83116,"South Bend, IN--MI","278,921",56,DR,DO,14,2,,7,,9,,"329,773",,"289,448",,0,,0,
"Greater Lafayette Public Transportation Corporation, dba: CityBus",Lafayette,IN,50051,Public Agency or Authority of Transit Service,Full Reporter,46018,"Lafayette, IN","157,100",55,DR,DO,8,3,,0,,3,,"192,573",,"164,138",,0,,0,
"Hampton Jitney, Inc.",Calverton,NY,20217,Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",55,CB,DO,55,8,,11,,19,,"2,428,367",,"2,039,368",,0,,0,
Via Mobility Services,Boulder,CO,80285,Corporation,Full Reporter,9298,"Boulder, CO","120,828",55,DR,DO,55,45,,5,,50,,"961,709",,"750,630",,0,,0,
Yuma County Intergovernmental Public Transportation Authority,Yuma,AZ,90233,Public Agency or Authority of Transit Service,Full Reporter,98020,"Yuma, AZ--CA","135,717",55,DR,PT,5,9,,1,,10,,"91,478",,"59,506",,0,,0,
"Greater Lafayette Public Transportation Corporation, dba: CityBus",Lafayette,IN,50051,Public Agency or Authority of Transit Service,Full Reporter,46018,"Lafayette, IN","157,100",55,MB,DO,47,17,,2,,19,,"1,727,056",,"1,654,268",,0,,0,
Yuma County Intergovernmental Public Transportation Authority,Yuma,AZ,90233,Public Agency or Authority of Transit Service,Full Reporter,98020,"Yuma, AZ--CA","135,717",55,VP,PT,35,0,,0,,0,,"401,875",,"401,875",,0,,0,
Yuma County Intergovernmental Public Transportation Authority,Yuma,AZ,90233,Public Agency or Authority of Transit Service,Full Reporter,98020,"Yuma, AZ--CA","135,717",55,MB,PT,15,150,,23,,173,,"871,766",,"785,886",,0,,0,
"Gwinnett County Board of Commissioners, dba: Ride Gwinnett",Lawrenceville,GA,40138,County or Local Government Unit or Department of Transportation,Full Reporter,3817,"Atlanta, GA","5,100,112",54,DR,PT,5,4,,2,,6,,"240,910",,"200,110",,0,,0,
Western Reserve Transit Authority,Youngstown,OH,50024,Public Agency or Authority of Transit Service,Full Reporter,97831,"Youngstown, OH","320,901",54,MB,DO,38,52,,22,,74,,"2,033,376",,"1,923,687",,0,,0,
"Gwinnett County Board of Commissioners, dba: Ride Gwinnett",Lawrenceville,GA,40138,County or Local Government Unit or Department of Transportation,Full Reporter,3817,"Atlanta, GA","5,100,112",54,MB,PT,28,153,,18,,171,,"1,837,944",,"1,674,899",,0,,0,
"Gwinnett County Board of Commissioners, dba: Ride Gwinnett",Lawrenceville,GA,40138,County or Local Government Unit or Department of Transportation,Full Reporter,3817,"Atlanta, GA","5,100,112",54,CB,PT,21,68,,9,,77,,"1,030,953",,"513,903",,0,,0,
Western Reserve Transit Authority,Youngstown,OH,50024,Public Agency or Authority of Transit Service,Full Reporter,97831,"Youngstown, OH","320,901",54,DR,DO,16,10,,4,,14,,"375,333",,"334,063",,0,,0,
"Western Piedmont Regional Transit Authority , dba: dba: Greenway Public Transportation",Conover,NC,40172,Public Agency or Authority of Transit Service,Full Reporter,38647,"Hickory, NC","201,511",53,DR,DO,43,16,,19,,35,,"546,637",,"523,793",,0,,0,
"City of Shreveport, dba: Shreveport Area Transit System",Shreveport,LA,60024,County or Local Government Unit or Department of Transportation,Full Reporter,81739,"Shreveport, LA","288,052",53,MB,DO,35,74,,78,,152,,"2,118,988",,"1,988,803",,0,,0,
"County of Rockland , dba: Public Transportation - Transport of Rockland",New City,NY,20084,County or Local Government Unit or Department of Transportation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",53,MB,PT,34,141,,10,,151,,"2,191,756",,"1,848,240",,0,,0,
"Collier County, dba: Collier Area Transit",Naples,FL,40140,County or Local Government Unit or Department of Transportation,Full Reporter,8974,"Bonita Springs--Estero, FL","425,675",53,DR,PT,31,60,,5,,65,,"1,223,516",,"989,918",,0,,0,
"Collier County, dba: Collier Area Transit",Naples,FL,40140,County or Local Government Unit or Department of Transportation,Full Reporter,8974,"Bonita Springs--Estero, FL","425,675",53,MB,PT,22,134,,6,,140,,"1,493,434",,"1,381,925",,0,,0,
"County of Rockland , dba: Public Transportation - Transport of Rockland",New City,NY,20084,County or Local Government Unit or Department of Transportation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",53,DR,DO,19,23,,15,,38,,"553,003",,"477,540",,0,,0,
"City of Shreveport, dba: Shreveport Area Transit System",Shreveport,LA,60024,County or Local Government Unit or Department of Transportation,Full Reporter,81739,"Shreveport, LA","288,052",53,DR,DO,18,15,,8,,23,,"930,688",,"760,424",,0,,0,
"Western Piedmont Regional Transit Authority , dba: dba: Greenway Public Transportation",Conover,NC,40172,Public Agency or Authority of Transit Service,Full Reporter,38647,"Hickory, NC","201,511",53,MB,DO,10,30,,7,,37,,"365,469",,"336,686",,0,,0,
STAR Transit,Terrell,TX,60114,County or Local Government Unit or Department of Transportation,Full Reporter,22042,"Dallas--Fort Worth--Arlington, TX","5,732,354",52,MB,DO,5,19,,15,,34,,"203,103",,"194,113",,0,,0,
STAR Transit,Terrell,TX,60114,County or Local Government Unit or Department of Transportation,Full Reporter,22042,"Dallas--Fort Worth--Arlington, TX","5,732,354",52,DR,DO,47,64,,191,,255,,"1,277,938",,"1,111,163",,0,,0,
"Chelan Douglas PTBA , dba: Link Transit",Wenatchee,WA,00043,Public Agency or Authority of Transit Service,Full Reporter,93862,"Wenatchee, WA","78,142",52,MB,DO,31,38,,59,,97,,"2,197,466",,"2,091,092",,0,,0,
"Chelan Douglas PTBA , dba: Link Transit",Wenatchee,WA,00043,Public Agency or Authority of Transit Service,Full Reporter,93862,"Wenatchee, WA","78,142",52,DR,PT,3,0,,5,,5,,"71,451",,"35,593",,0,,0,
"Chelan Douglas PTBA , dba: Link Transit",Wenatchee,WA,00043,Public Agency or Authority of Transit Service,Full Reporter,93862,"Wenatchee, WA","78,142",52,DR,DO,18,2,,13,,15,,"378,867",,"330,703",,0,,0,
Greater New Haven Transit District,Hamden,CT,10049,Public Agency or Authority of Transit Service,Full Reporter,62407,"New Haven, CT","561,456",51,DR,DO,51,141,,513,,654,,"1,992,352",,"1,621,662",,0,,0,
Denver Regional Council of Governments,Denver,CO,80109,COG or Other Planning Agency,Full Reporter,23527,"Denver--Aurora, CO","2,686,147",51,VP,PT,51,0,,1,,1,,"844,915",,"844,915",,0,,0,
"Loudoun County, dba: Loudoun County Transit",Leesburg,VA,30081,County or Local Government Unit or Department of Transportation,Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",51,DR,PT,5,2,,4,,6,,"121,574",,"103,208",,0,,0,
"Loudoun County, dba: Loudoun County Transit",Leesburg,VA,30081,County or Local Government Unit or Department of Transportation,Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",51,CB,PT,28,91,,60,,151,,"1,228,619",,"722,638",,0,,0,
"Loudoun County, dba: Loudoun County Transit",Leesburg,VA,30081,County or Local Government Unit or Department of Transportation,Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",51,MB,PT,18,27,,34,,61,,"1,190,316",,"1,007,681",,0,,0,
New Mexico Department of Transportation,Santa Fe,NM,66339,Government Unit or Department of Transportation,Full Reporter,47935,"Las Cruces, NM","139,338",50,VP,PT,50,0,,0,,0,,"1,755,177",,"1,755,177",,0,,0,
"Broome County, dba: Department of Transportation/BC Transit",Binghamton,NY,20003,County or Local Government Unit or Department of Transportation,Full Reporter,7732,"Binghamton, NY","155,942",50,MB,DO,38,123,,466,,589,,"1,245,707",,"1,166,783",,0,,0,
Bay Metropolitan Transit Authority,Bay City,MI,50029,Public Agency or Authority of Transit Service,Full Reporter,5869,"Bay City, MI","68,472",50,MB,DO,36,4,,33,,37,,"711,229",,"708,180",,0,,0,
"Transit Joint Powers Authority for Merced County, dba: Merced The Bus",Merced,CA,90173,Public Agency or Authority of Transit Service,Full Reporter,56251,"Merced, CA","150,052",50,MB,PT,32,142,,22,,164,,"1,765,267",,"1,619,710",,0,,0,
"Transit Management of Central Maryland, Inc.",Annapolis Junction,MD,30205,Publicly-Owned or Privately Chartered Corporation,Full Reporter,4843,"Baltimore, MD","2,212,038",50,MB,PT,23,30,,14,,44,,"1,531,155",,"1,409,235",,0,,0,
"Transit Management of Central Maryland, Inc.",Annapolis Junction,MD,30205,Publicly-Owned or Privately Chartered Corporation,Full Reporter,4843,"Baltimore, MD","2,212,038",50,DR,PT,22,220,,147,,367,,"788,845",,"691,095",,0,,0,
"Transit Joint Powers Authority for Merced County, dba: Merced The Bus",Merced,CA,90173,Public Agency or Authority of Transit Service,Full Reporter,56251,"Merced, CA","150,052",50,DR,PT,18,0,,0,,0,,"453,258",,"377,194",,0,,0,
Bay Metropolitan Transit Authority,Bay City,MI,50029,Public Agency or Authority of Transit Service,Full Reporter,5869,"Bay City, MI","68,472",50,DR,DO,14,3,,6,,9,,"371,541",,"365,068",,0,,0,
"Broome County, dba: Department of Transportation/BC Transit",Binghamton,NY,20003,County or Local Government Unit or Department of Transportation,Full Reporter,7732,"Binghamton, NY","155,942",50,DR,DO,12,0,,5,,5,,"388,225",,"338,611",,0,,0,
First Tennessee Human Resource Agency,Johnson City,TN,40950,Public Agency or Authority of Transit Service,Full Reporter,43210,"Johnson City, TN","128,519",49,DR,DO,49,20,,1,,21,,"2,927,414",,"2,495,834",,0,,0,
"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",Sarasota,FL,40026,County or Local Government Unit or Department of Transportation,Full Reporter,9536,"Bradenton--Sarasota--Venice, FL","779,075",49,MB,DO,25,206,,151,,357,,"1,632,343",,"1,478,881",,0,,0,
Rockford Mass Transit District,Rockford,IL,50058,Public Agency or Authority of Transit Service,Full Reporter,75718,"Rockford, IL","276,443",49,DR,DO,25,25,,14,,39,,"892,676",,"812,902",,0,,0,
"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",Sarasota,FL,40026,County or Local Government Unit or Department of Transportation,Full Reporter,9536,"Bradenton--Sarasota--Venice, FL","779,075",49,DR,DO,24,131,,121,,252,,"574,882",,"447,590",,0,,0,
Rockford Mass Transit District,Rockford,IL,50058,Public Agency or Authority of Transit Service,Full Reporter,75718,"Rockford, IL","276,443",49,MB,DO,24,299,,136,,435,,"1,275,650",,"1,274,174",,0,,0,
"Washington County Transportation Authority, dba: Freedom Transit",Washington,PA,30111,Public Agency or Authority of Transit Service,Full Reporter,69697,"Pittsburgh, PA","1,745,039",48,MB,PT,7,19,,3,,22,,"398,437",,"347,788",,0,,0,
"City of Fort Collins, dba: Transfort",Fort Collins,CO,80011,County or Local Government Unit or Department of Transportation,Full Reporter,30628,"Fort Collins, CO","326,332",48,RB,DO,6,24,,23,,47,,"158,094",,"146,722",,0,,0,
West Virginia University - Morgantown Personal Rapid Transit,Morgantown,WV,30107,University,Full Reporter,59275,"Morgantown, WV","77,620",48,MG,DO,48,41,,96,,137,,"522,735",,"478,552",,"522,735",,"478,552",
"Washington County Transportation Authority, dba: Freedom Transit",Washington,PA,30111,Public Agency or Authority of Transit Service,Full Reporter,69697,"Pittsburgh, PA","1,745,039",48,DR,PT,41,17,,0,,17,,"1,458,577",,"1,273,794",,0,,0,
"Jefferson Parish, dba: Jefferson Transit",Gretna,LA,60088,County or Local Government Unit or Department of Transportation,Full Reporter,62677,"New Orleans, LA","963,212",48,MB,PT,33,27,,11,,38,,"1,879,444",,"1,757,270",,0,,0,
Tompkins Consolidated Area Transit,Ithaca,NY,20145,Corporation,Full Reporter,41914,"Ithaca, NY","59,102",48,MB,DO,31,70,,40,,110,,"1,423,232",,"1,407,905",,0,,0,
"City of Fort Collins, dba: Transfort",Fort Collins,CO,80011,County or Local Government Unit or Department of Transportation,Full Reporter,30628,"Fort Collins, CO","326,332",48,MB,DO,28,115,,104,,219,,"1,159,889",,"1,045,290",,0,,0,
"City of Fort Collins, dba: Transfort",Fort Collins,CO,80011,County or Local Government Unit or Department of Transportation,Full Reporter,30628,"Fort Collins, CO","326,332",48,DR,PT,2,1,,0,,1,,"24,744",,"14,592",,0,,0,
"City of Fort Collins, dba: Transfort",Fort Collins,CO,80011,County or Local Government Unit or Department of Transportation,Full Reporter,30628,"Fort Collins, CO","326,332",48,MB,PT,2,5,,0,,5,,"111,626",,"99,774",,0,,0,
Tompkins Consolidated Area Transit,Ithaca,NY,20145,Corporation,Full Reporter,41914,"Ithaca, NY","59,102",48,DR,PT,17,1,,0,,1,,"409,320",,"322,531",,0,,0,
"Jefferson Parish, dba: Jefferson Transit",Gretna,LA,60088,County or Local Government Unit or Department of Transportation,Full Reporter,62677,"New Orleans, LA","963,212",48,DR,PT,15,4,,1,,5,,"511,733",,"408,488",,0,,0,
Anaheim Transportation Network,Anaheim,CA,90211,Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",47,DR,PT,9,30,,34,,64,,"301,959",,"274,161",,0,,0,
Nebraska Department of Transportation,Lincoln,NE,70275,Government Unit or Department of Transportation,Full Reporter,65269,"Omaha, NE--IA","819,508",47,VP,PT,47,0,,0,,0,,"979,428",,"979,428",,0,,0,
Livermore / Amador Valley Transit Authority,Livermore,CA,90144,Public Agency or Authority of Transit Service,Full Reporter,50533,"Livermore--Pleasanton--Dublin, CA","240,381",47,MB,PT,47,45,,0,,45,,"1,441,595",,"1,225,468",,0,,0,
"Senior Citizens United Community Services of Camden County, Inc.",Audubon,NJ,20204,Corporation,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",47,DR,DO,47,6,,0,,6,,"734,311",,"574,154",,0,,0,
"Bergen County, dba: Bergen County Community Transportation",Hackensack,NJ,20192,County or Local Government Unit or Department of Transportation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",47,DR,DO,43,0,,68,,68,,"558,746",,"430,268",,0,,0,
"Bergen County, dba: Bergen County Community Transportation",Hackensack,NJ,20192,County or Local Government Unit or Department of Transportation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",47,MB,DO,4,0,,4,,4,,"67,082",,"61,220",,0,,0,
Anaheim Transportation Network,Anaheim,CA,90211,Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",47,MB,PT,38,66,,78,,144,,"795,418",,"720,679",,0,,0,
"Dutchess County, dba: Dutchess County Public Transit",Poughkeepsie,NY,20010,County or Local Government Unit or Department of Transportation,Full Reporter,71803,"Poughkeepsie--Newburgh, NY","314,766",47,MB,DO,33,49,,10,,59,,"1,263,026",,"1,228,538",,0,,0,
"City of Appleton, dba: Valley Transit",Appleton,WI,50001,County or Local Government Unit or Department of Transportation,Full Reporter,2764,"Appleton, WI","230,967",47,DR,PT,25,8,,10,,18,,"831,787",,"755,430",,0,,0,
